point cloud with 30522 points in dimension 768
value range: [0.15424,2.89267]
 [0,1.3192)
 [0,1.31921)
 [0,1.31933)
 [0,1.31935)
 [0,1.31936)
 [0,1.31937)
 [0,1.3194)
 [0,1.31942)
 [0,1.31944)
 [0,1.31946)
 [0,1.31948)
 [0,1.31949)
 [0,1.31949)
 [0,1.31953)
 [0,1.3196)
 [0,1.31964)
 [0,1.31967)
 [0,1.31968)
 [0,1.31973)
 [0,1.31975)
 [0,1.31975)
 [0,1.31977)
 [0,1.31997)
 [0,1.31999)
 [0,1.32002)
 [0,1.32003)
 [0,1.32004)
 [0,1.32009)
 [0,1.32017)
 [0,1.32024)
 [0,1.32026)
 [0,1.32028)
 [0,1.3203)
 [0,1.32031)
 [0,1.32034)
 [0,1.32035)
 [0,1.32049)
 [0,1.32057)
 [0,1.32057)
 [0,1.3206)
 [0,1.32065)
 [0,1.32069)
 [0,1.32069)
 [0,1.3207)
 [0,1.32074)
 [0,1.32076)
 [0,1.32076)
 [0,1.32084)
 [0,1.32087)
 [0,1.32094)
 [0,1.32097)
 [0,1.32098)
 [0,1.32099)
 [0,1.32101)
 [0,1.32109)
 [0,1.32112)
 [0,1.32117)
 [0,1.3212)
 [0,1.3213)
 [0,1.32135)
 [0,1.32139)
 [0,1.32144)
 [0,1.32146)
 [0,1.32147)
 [0,1.3215)
 [0,1.32151)
 [0,1.32153)
 [0,1.32155)
 [0,1.32157)
 [0,1.32168)
 [0,1.32173)
 [0,1.32174)
 [0,1.32175)
 [0,1.3218)
 [0,1.32184)
 [0,1.32187)
 [0,1.32187)
 [0,1.32189)
 [0,1.32193)
 [0,1.32199)
 [0,1.322)
 [0,1.32201)
 [0,1.3221)
 [0,1.32217)
 [0,1.32219)
 [0,1.32221)
 [0,1.32222)
 [0,1.32228)
 [0,1.32231)
 [0,1.32232)
 [0,1.32236)
 [0,1.32239)
 [0,1.3224)
 [0,1.32245)
 [0,1.32245)
 [0,1.32254)
 [0,1.32255)
 [0,1.32266)
 [0,1.32278)
 [0,1.32284)
 [0,1.32286)
 [0,1.32292)
 [0,1.32294)
 [0,1.32303)
 [0,1.32307)
 [0,1.32308)
 [0,1.32311)
 [0,1.32316)
 [0,1.32321)
 [0,1.32323)
 [0,1.32336)
 [0,1.32341)
 [0,1.32346)
 [0,1.32347)
 [0,1.32348)
 [0,1.32349)
 [0,1.3235)
 [0,1.32353)
 [0,1.32354)
 [0,1.32358)
 [0,1.32359)
 [0,1.3236)
 [0,1.32362)
 [0,1.32366)
 [0,1.32368)
 [0,1.32372)
 [0,1.32385)
 [0,1.32392)
 [0,1.32403)
 [0,1.32411)
 [0,1.32413)
 [0,1.32414)
 [0,1.32417)
 [0,1.3242)
 [0,1.32422)
 [0,1.32426)
 [0,1.32431)
 [0,1.32432)
 [0,1.32433)
 [0,1.32441)
 [0,1.32441)
 [0,1.32443)
 [0,1.32444)
 [0,1.32447)
 [0,1.32447)
 [0,1.3245)
 [0,1.32453)
 [0,1.32454)
 [0,1.3246)
 [0,1.32462)
 [0,1.32468)
 [0,1.32472)
 [0,1.32473)
 [0,1.32485)
 [0,1.3249)
 [0,1.325)
 [0,1.32502)
 [0,1.32503)
 [0,1.32507)
 [0,1.32514)
 [0,1.32525)
 [0,1.3253)
 [0,1.3253)
 [0,1.32533)
 [0,1.32536)
 [0,1.32538)
 [0,1.32541)
 [0,1.32542)
 [0,1.32542)
 [0,1.32545)
 [0,1.3255)
 [0,1.32561)
 [0,1.32575)
 [0,1.32575)
 [0,1.32576)
 [0,1.3258)
 [0,1.32581)
 [0,1.32591)
 [0,1.32596)
 [0,1.32601)
 [0,1.32602)
 [0,1.32604)
 [0,1.32604)
 [0,1.32606)
 [0,1.32611)
 [0,1.32616)
 [0,1.32616)
 [0,1.32618)
 [0,1.32621)
 [0,1.32631)
 [0,1.32634)
 [0,1.32635)
 [0,1.32637)
 [0,1.32637)
 [0,1.32641)
 [0,1.32643)
 [0,1.3265)
 [0,1.32652)
 [0,1.32653)
 [0,1.32653)
 [0,1.32653)
 [0,1.32655)
 [0,1.32657)
 [0,1.32661)
 [0,1.32663)
 [0,1.32664)
 [0,1.32668)
 [0,1.32674)
 [0,1.32682)
 [0,1.32693)
 [0,1.32697)
 [0,1.327)
 [0,1.32722)
 [0,1.32723)
 [0,1.32732)
 [0,1.32732)
 [0,1.32743)
 [0,1.32745)
 [0,1.32748)
 [0,1.32755)
 [0,1.32756)
 [0,1.32757)
 [0,1.32759)
 [0,1.32764)
 [0,1.32772)
 [0,1.32773)
 [0,1.32774)
 [0,1.32774)
 [0,1.32778)
 [0,1.3278)
 [0,1.32784)
 [0,1.32791)
 [0,1.32792)
 [0,1.32794)
 [0,1.32795)
 [0,1.328)
 [0,1.32801)
 [0,1.32801)
 [0,1.32806)
 [0,1.32809)
 [0,1.32812)
 [0,1.32814)
 [0,1.32826)
 [0,1.32829)
 [0,1.32832)
 [0,1.32833)
 [0,1.32835)
 [0,1.32846)
 [0,1.32847)
 [0,1.32854)
 [0,1.32859)
 [0,1.32859)
 [0,1.32861)
 [0,1.32861)
 [0,1.32861)
 [0,1.32871)
 [0,1.32872)
 [0,1.32873)
 [0,1.32875)
 [0,1.32883)
 [0,1.32886)
 [0,1.32886)
 [0,1.32886)
 [0,1.32888)
 [0,1.3289)
 [0,1.32894)
 [0,1.32906)
 [0,1.32913)
 [0,1.32917)
 [0,1.32921)
 [0,1.3293)
 [0,1.32937)
 [0,1.32938)
 [0,1.3294)
 [0,1.32947)
 [0,1.32948)
 [0,1.32949)
 [0,1.32951)
 [0,1.32961)
 [0,1.32965)
 [0,1.32967)
 [0,1.3297)
 [0,1.32972)
 [0,1.32973)
 [0,1.3298)
 [0,1.32984)
 [0,1.32992)
 [0,1.32994)
 [0,1.32994)
 [0,1.32995)
 [0,1.32999)
 [0,1.32999)
 [0,1.33)
 [0,1.33011)
 [0,1.33013)
 [0,1.33013)
 [0,1.33013)
 [0,1.33014)
 [0,1.33015)
 [0,1.33023)
 [0,1.33023)
 [0,1.33025)
 [0,1.33027)
 [0,1.33036)
 [0,1.33039)
 [0,1.33045)
 [0,1.33046)
 [0,1.33048)
 [0,1.33048)
 [0,1.33049)
 [0,1.33052)
 [0,1.33057)
 [0,1.3306)
 [0,1.3306)
 [0,1.33061)
 [0,1.33068)
 [0,1.33069)
 [0,1.3307)
 [0,1.33072)
 [0,1.33073)
 [0,1.33086)
 [0,1.33089)
 [0,1.33089)
 [0,1.33092)
 [0,1.33092)
 [0,1.33093)
 [0,1.33096)
 [0,1.33101)
 [0,1.33121)
 [0,1.33128)
 [0,1.33129)
 [0,1.33134)
 [0,1.33136)
 [0,1.33141)
 [0,1.33142)
 [0,1.33143)
 [0,1.33151)
 [0,1.33152)
 [0,1.33154)
 [0,1.33155)
 [0,1.33163)
 [0,1.33163)
 [0,1.33174)
 [0,1.33175)
 [0,1.33178)
 [0,1.33179)
 [0,1.3318)
 [0,1.33186)
 [0,1.33191)
 [0,1.33192)
 [0,1.33197)
 [0,1.33201)
 [0,1.33203)
 [0,1.33208)
 [0,1.33214)
 [0,1.33218)
 [0,1.3322)
 [0,1.33222)
 [0,1.33223)
 [0,1.33223)
 [0,1.33226)
 [0,1.33226)
 [0,1.33227)
 [0,1.33232)
 [0,1.33233)
 [0,1.33236)
 [0,1.33237)
 [0,1.33238)
 [0,1.3324)
 [0,1.3324)
 [0,1.33247)
 [0,1.33255)
 [0,1.33257)
 [0,1.33263)
 [0,1.33263)
 [0,1.33265)
 [0,1.33267)
 [0,1.33274)
 [0,1.33274)
 [0,1.33275)
 [0,1.33277)
 [0,1.33278)
 [0,1.33278)
 [0,1.33278)
 [0,1.33288)
 [0,1.33289)
 [0,1.33289)
 [0,1.33291)
 [0,1.33292)
 [0,1.33293)
 [0,1.33294)
 [0,1.33295)
 [0,1.33296)
 [0,1.33301)
 [0,1.33302)
 [0,1.33305)
 [0,1.33308)
 [0,1.33311)
 [0,1.33313)
 [0,1.33316)
 [0,1.33319)
 [0,1.33322)
 [0,1.33323)
 [0,1.33339)
 [0,1.3334)
 [0,1.33344)
 [0,1.3335)
 [0,1.33357)
 [0,1.33357)
 [0,1.3336)
 [0,1.33369)
 [0,1.3337)
 [0,1.33372)
 [0,1.33381)
 [0,1.33382)
 [0,1.33389)
 [0,1.33391)
 [0,1.33395)
 [0,1.33397)
 [0,1.33398)
 [0,1.33404)
 [0,1.33405)
 [0,1.33408)
 [0,1.33416)
 [0,1.33421)
 [0,1.33423)
 [0,1.33436)
 [0,1.33441)
 [0,1.33446)
 [0,1.33448)
 [0,1.33452)
 [0,1.33458)
 [0,1.33462)
 [0,1.33464)
 [0,1.33465)
 [0,1.3347)
 [0,1.33472)
 [0,1.33475)
 [0,1.33475)
 [0,1.33477)
 [0,1.33483)
 [0,1.33485)
 [0,1.33495)
 [0,1.33496)
 [0,1.33498)
 [0,1.33499)
 [0,1.33502)
 [0,1.33503)
 [0,1.33506)
 [0,1.33506)
 [0,1.33509)
 [0,1.33515)
 [0,1.33517)
 [0,1.33527)
 [0,1.33531)
 [0,1.33532)
 [0,1.33538)
 [0,1.33542)
 [0,1.33544)
 [0,1.33546)
 [0,1.33547)
 [0,1.33554)
 [0,1.33557)
 [0,1.33557)
 [0,1.33561)
 [0,1.33562)
 [0,1.33564)
 [0,1.33564)
 [0,1.33579)
 [0,1.33584)
 [0,1.33585)
 [0,1.33586)
 [0,1.33587)
 [0,1.33587)
 [0,1.33597)
 [0,1.33607)
 [0,1.33607)
 [0,1.33616)
 [0,1.33624)
 [0,1.33628)
 [0,1.33653)
 [0,1.33654)
 [0,1.33656)
 [0,1.33661)
 [0,1.33662)
 [0,1.33663)
 [0,1.3368)
 [0,1.33687)
 [0,1.33687)
 [0,1.33689)
 [0,1.33696)
 [0,1.33697)
 [0,1.33706)
 [0,1.33707)
 [0,1.3371)
 [0,1.33715)
 [0,1.3372)
 [0,1.33723)
 [0,1.33731)
 [0,1.33733)
 [0,1.33736)
 [0,1.33743)
 [0,1.33744)
 [0,1.33746)
 [0,1.33751)
 [0,1.33759)
 [0,1.3376)
 [0,1.33761)
 [0,1.33763)
 [0,1.33763)
 [0,1.33763)
 [0,1.33765)
 [0,1.33767)
 [0,1.33771)
 [0,1.33773)
 [0,1.33774)
 [0,1.33775)
 [0,1.33777)
 [0,1.33782)
 [0,1.33782)
 [0,1.33798)
 [0,1.33799)
 [0,1.338)
 [0,1.33802)
 [0,1.33802)
 [0,1.33802)
 [0,1.33803)
 [0,1.33815)
 [0,1.33818)
 [0,1.33819)
 [0,1.33819)
 [0,1.33819)
 [0,1.33828)
 [0,1.33829)
 [0,1.33829)
 [0,1.33836)
 [0,1.33837)
 [0,1.33841)
 [0,1.33845)
 [0,1.33846)
 [0,1.33853)
 [0,1.33853)
 [0,1.33861)
 [0,1.33865)
 [0,1.33868)
 [0,1.33873)
 [0,1.33877)
 [0,1.33882)
 [0,1.33886)
 [0,1.33887)
 [0,1.33895)
 [0,1.339)
 [0,1.33903)
 [0,1.33905)
 [0,1.33907)
 [0,1.33908)
 [0,1.33909)
 [0,1.33909)
 [0,1.33915)
 [0,1.33922)
 [0,1.33923)
 [0,1.33925)
 [0,1.33928)
 [0,1.33933)
 [0,1.33934)
 [0,1.33937)
 [0,1.3394)
 [0,1.33941)
 [0,1.33945)
 [0,1.33949)
 [0,1.33952)
 [0,1.33957)
 [0,1.33968)
 [0,1.33969)
 [0,1.33974)
 [0,1.33975)
 [0,1.33978)
 [0,1.33981)
 [0,1.33981)
 [0,1.33982)
 [0,1.33988)
 [0,1.33989)
 [0,1.33994)
 [0,1.34001)
 [0,1.34009)
 [0,1.34013)
 [0,1.34021)
 [0,1.34021)
 [0,1.34022)
 [0,1.34023)
 [0,1.34038)
 [0,1.3404)
 [0,1.34053)
 [0,1.34056)
 [0,1.34058)
 [0,1.34061)
 [0,1.34066)
 [0,1.34068)
 [0,1.34072)
 [0,1.34074)
 [0,1.34082)
 [0,1.34084)
 [0,1.34091)
 [0,1.34091)
 [0,1.34092)
 [0,1.34092)
 [0,1.34102)
 [0,1.34103)
 [0,1.34105)
 [0,1.34111)
 [0,1.34126)
 [0,1.34129)
 [0,1.34132)
 [0,1.34136)
 [0,1.34139)
 [0,1.34146)
 [0,1.34149)
 [0,1.34149)
 [0,1.34151)
 [0,1.34151)
 [0,1.34152)
 [0,1.34154)
 [0,1.3416)
 [0,1.3416)
 [0,1.34161)
 [0,1.3417)
 [0,1.34171)
 [0,1.34172)
 [0,1.34174)
 [0,1.34193)
 [0,1.34197)
 [0,1.34198)
 [0,1.34199)
 [0,1.34209)
 [0,1.3421)
 [0,1.34218)
 [0,1.34223)
 [0,1.34242)
 [0,1.34245)
 [0,1.34247)
 [0,1.34247)
 [0,1.34249)
 [0,1.34252)
 [0,1.34257)
 [0,1.34257)
 [0,1.34258)
 [0,1.34262)
 [0,1.34265)
 [0,1.34272)
 [0,1.34272)
 [0,1.34273)
 [0,1.34279)
 [0,1.34289)
 [0,1.34293)
 [0,1.34293)
 [0,1.34295)
 [0,1.34297)
 [0,1.34298)
 [0,1.34299)
 [0,1.34305)
 [0,1.34306)
 [0,1.34308)
 [0,1.34315)
 [0,1.34318)
 [0,1.34321)
 [0,1.34324)
 [0,1.34326)
 [0,1.34326)
 [0,1.3433)
 [0,1.34331)
 [0,1.34332)
 [0,1.34333)
 [0,1.34337)
 [0,1.34339)
 [0,1.34341)
 [0,1.34352)
 [0,1.34353)
 [0,1.34356)
 [0,1.3436)
 [0,1.34366)
 [0,1.34371)
 [0,1.3438)
 [0,1.34382)
 [0,1.34388)
 [0,1.3439)
 [0,1.34391)
 [0,1.34392)
 [0,1.34393)
 [0,1.34403)
 [0,1.3441)
 [0,1.34416)
 [0,1.34419)
 [0,1.34423)
 [0,1.34425)
 [0,1.34431)
 [0,1.34444)
 [0,1.34444)
 [0,1.34448)
 [0,1.34459)
 [0,1.34465)
 [0,1.34468)
 [0,1.34469)
 [0,1.34473)
 [0,1.34475)
 [0,1.34476)
 [0,1.34481)
 [0,1.34484)
 [0,1.34502)
 [0,1.34509)
 [0,1.34512)
 [0,1.34517)
 [0,1.3452)
 [0,1.34524)
 [0,1.34524)
 [0,1.34525)
 [0,1.34529)
 [0,1.34531)
 [0,1.34532)
 [0,1.34535)
 [0,1.34547)
 [0,1.3455)
 [0,1.34552)
 [0,1.34557)
 [0,1.3456)
 [0,1.34562)
 [0,1.34564)
 [0,1.3457)
 [0,1.34581)
 [0,1.3459)
 [0,1.34591)
 [0,1.34599)
 [0,1.34601)
 [0,1.34609)
 [0,1.34611)
 [0,1.34617)
 [0,1.34621)
 [0,1.34625)
 [0,1.34627)
 [0,1.34628)
 [0,1.3463)
 [0,1.34632)
 [0,1.34638)
 [0,1.34649)
 [0,1.3465)
 [0,1.3465)
 [0,1.34655)
 [0,1.3466)
 [0,1.34663)
 [0,1.34666)
 [0,1.34669)
 [0,1.3467)
 [0,1.34677)
 [0,1.34677)
 [0,1.34679)
 [0,1.3468)
 [0,1.34684)
 [0,1.34687)
 [0,1.34688)
 [0,1.34689)
 [0,1.34689)
 [0,1.3469)
 [0,1.34692)
 [0,1.34701)
 [0,1.34707)
 [0,1.34709)
 [0,1.34714)
 [0,1.34723)
 [0,1.34723)
 [0,1.34724)
 [0,1.34742)
 [0,1.34745)
 [0,1.34746)
 [0,1.34749)
 [0,1.34752)
 [0,1.34759)
 [0,1.3476)
 [0,1.34761)
 [0,1.34764)
 [0,1.34764)
 [0,1.34765)
 [0,1.34771)
 [0,1.34775)
 [0,1.34777)
 [0,1.3478)
 [0,1.34788)
 [0,1.3479)
 [0,1.34792)
 [0,1.34794)
 [0,1.348)
 [0,1.34801)
 [0,1.34807)
 [0,1.34808)
 [0,1.34809)
 [0,1.34809)
 [0,1.34813)
 [0,1.34816)
 [0,1.3482)
 [0,1.3482)
 [0,1.34821)
 [0,1.34824)
 [0,1.34829)
 [0,1.34834)
 [0,1.34842)
 [0,1.34844)
 [0,1.34849)
 [0,1.34849)
 [0,1.34855)
 [0,1.34855)
 [0,1.34856)
 [0,1.3486)
 [0,1.34863)
 [0,1.34865)
 [0,1.34866)
 [0,1.34872)
 [0,1.34873)
 [0,1.34881)
 [0,1.34882)
 [0,1.34882)
 [0,1.34883)
 [0,1.34883)
 [0,1.34884)
 [0,1.34888)
 [0,1.34892)
 [0,1.34893)
 [0,1.34895)
 [0,1.34897)
 [0,1.34914)
 [0,1.34919)
 [0,1.34925)
 [0,1.34933)
 [0,1.34934)
 [0,1.34934)
 [0,1.3494)
 [0,1.34944)
 [0,1.34944)
 [0,1.34945)
 [0,1.34954)
 [0,1.34958)
 [0,1.34961)
 [0,1.34962)
 [0,1.34963)
 [0,1.34963)
 [0,1.34965)
 [0,1.34965)
 [0,1.34972)
 [0,1.34976)
 [0,1.34982)
 [0,1.34984)
 [0,1.34985)
 [0,1.34988)
 [0,1.34994)
 [0,1.34999)
 [0,1.35005)
 [0,1.35012)
 [0,1.35013)
 [0,1.35027)
 [0,1.35029)
 [0,1.3503)
 [0,1.35036)
 [0,1.35038)
 [0,1.35044)
 [0,1.35051)
 [0,1.35054)
 [0,1.35054)
 [0,1.35056)
 [0,1.3506)
 [0,1.35068)
 [0,1.35074)
 [0,1.35074)
 [0,1.35077)
 [0,1.35079)
 [0,1.35083)
 [0,1.35086)
 [0,1.35087)
 [0,1.3509)
 [0,1.35092)
 [0,1.35094)
 [0,1.35099)
 [0,1.35102)
 [0,1.35104)
 [0,1.35105)
 [0,1.35106)
 [0,1.35106)
 [0,1.35114)
 [0,1.35116)
 [0,1.35117)
 [0,1.35121)
 [0,1.35123)
 [0,1.35123)
 [0,1.35129)
 [0,1.3513)
 [0,1.35136)
 [0,1.35139)
 [0,1.35144)
 [0,1.35144)
 [0,1.35145)
 [0,1.35148)
 [0,1.35158)
 [0,1.35159)
 [0,1.35161)
 [0,1.35165)
 [0,1.35167)
 [0,1.3517)
 [0,1.35174)
 [0,1.35182)
 [0,1.3519)
 [0,1.35196)
 [0,1.35206)
 [0,1.35207)
 [0,1.35219)
 [0,1.35222)
 [0,1.35225)
 [0,1.35226)
 [0,1.35227)
 [0,1.35227)
 [0,1.35227)
 [0,1.35235)
 [0,1.35243)
 [0,1.35243)
 [0,1.35243)
 [0,1.35248)
 [0,1.35262)
 [0,1.35266)
 [0,1.35272)
 [0,1.35273)
 [0,1.35274)
 [0,1.35275)
 [0,1.35279)
 [0,1.35283)
 [0,1.35286)
 [0,1.35286)
 [0,1.35286)
 [0,1.35289)
 [0,1.3529)
 [0,1.35293)
 [0,1.35304)
 [0,1.3531)
 [0,1.35324)
 [0,1.35325)
 [0,1.35326)
 [0,1.35328)
 [0,1.35328)
 [0,1.35339)
 [0,1.3534)
 [0,1.35346)
 [0,1.35355)
 [0,1.35357)
 [0,1.35365)
 [0,1.35367)
 [0,1.35369)
 [0,1.3537)
 [0,1.35371)
 [0,1.35375)
 [0,1.35389)
 [0,1.3539)
 [0,1.35393)
 [0,1.35396)
 [0,1.35397)
 [0,1.35398)
 [0,1.35407)
 [0,1.35409)
 [0,1.35414)
 [0,1.35415)
 [0,1.35418)
 [0,1.35419)
 [0,1.35428)
 [0,1.35429)
 [0,1.35432)
 [0,1.35437)
 [0,1.35439)
 [0,1.3544)
 [0,1.35443)
 [0,1.35443)
 [0,1.35451)
 [0,1.35451)
 [0,1.35456)
 [0,1.35456)
 [0,1.35458)
 [0,1.3546)
 [0,1.35462)
 [0,1.35466)
 [0,1.35469)
 [0,1.35471)
 [0,1.35475)
 [0,1.35476)
 [0,1.35476)
 [0,1.35479)
 [0,1.3548)
 [0,1.35482)
 [0,1.35486)
 [0,1.35489)
 [0,1.35498)
 [0,1.35501)
 [0,1.35507)
 [0,1.35509)
 [0,1.3551)
 [0,1.35517)
 [0,1.3553)
 [0,1.35535)
 [0,1.3554)
 [0,1.35554)
 [0,1.35557)
 [0,1.35559)
 [0,1.35562)
 [0,1.35573)
 [0,1.35578)
 [0,1.35585)
 [0,1.35587)
 [0,1.35587)
 [0,1.35597)
 [0,1.35601)
 [0,1.35606)
 [0,1.35606)
 [0,1.35608)
 [0,1.3561)
 [0,1.35614)
 [0,1.35614)
 [0,1.35615)
 [0,1.35616)
 [0,1.35617)
 [0,1.35617)
 [0,1.35619)
 [0,1.3562)
 [0,1.35625)
 [0,1.35627)
 [0,1.35632)
 [0,1.35636)
 [0,1.35639)
 [0,1.35642)
 [0,1.35645)
 [0,1.35646)
 [0,1.35647)
 [0,1.3565)
 [0,1.35654)
 [0,1.35654)
 [0,1.35661)
 [0,1.35664)
 [0,1.35666)
 [0,1.35667)
 [0,1.35667)
 [0,1.35672)
 [0,1.35679)
 [0,1.35683)
 [0,1.35687)
 [0,1.35688)
 [0,1.3569)
 [0,1.35692)
 [0,1.35695)
 [0,1.357)
 [0,1.35702)
 [0,1.35702)
 [0,1.35707)
 [0,1.35714)
 [0,1.35718)
 [0,1.35721)
 [0,1.35727)
 [0,1.35738)
 [0,1.3574)
 [0,1.35755)
 [0,1.35755)
 [0,1.3576)
 [0,1.35768)
 [0,1.35773)
 [0,1.35776)
 [0,1.35779)
 [0,1.3578)
 [0,1.35787)
 [0,1.35797)
 [0,1.35798)
 [0,1.35806)
 [0,1.35806)
 [0,1.35807)
 [0,1.35816)
 [0,1.35817)
 [0,1.35826)
 [0,1.35827)
 [0,1.35829)
 [0,1.35834)
 [0,1.35837)
 [0,1.35842)
 [0,1.35844)
 [0,1.35849)
 [0,1.3585)
 [0,1.35857)
 [0,1.35863)
 [0,1.35867)
 [0,1.35875)
 [0,1.35875)
 [0,1.3588)
 [0,1.35886)
 [0,1.35889)
 [0,1.35893)
 [0,1.35896)
 [0,1.35901)
 [0,1.35903)
 [0,1.35904)
 [0,1.35909)
 [0,1.3591)
 [0,1.35912)
 [0,1.35922)
 [0,1.35928)
 [0,1.3593)
 [0,1.35932)
 [0,1.35945)
 [0,1.35947)
 [0,1.35948)
 [0,1.35951)
 [0,1.35957)
 [0,1.35966)
 [0,1.35966)
 [0,1.35969)
 [0,1.35976)
 [0,1.35978)
 [0,1.35985)
 [0,1.35991)
 [0,1.35998)
 [0,1.36)
 [0,1.36003)
 [0,1.36007)
 [0,1.36009)
 [0,1.36016)
 [0,1.3602)
 [0,1.36027)
 [0,1.36028)
 [0,1.3603)
 [0,1.36035)
 [0,1.36038)
 [0,1.36039)
 [0,1.36041)
 [0,1.36041)
 [0,1.36047)
 [0,1.36059)
 [0,1.36063)
 [0,1.36075)
 [0,1.36085)
 [0,1.36087)
 [0,1.36088)
 [0,1.36088)
 [0,1.36089)
 [0,1.36089)
 [0,1.36093)
 [0,1.36104)
 [0,1.36107)
 [0,1.36108)
 [0,1.36111)
 [0,1.36116)
 [0,1.36126)
 [0,1.36127)
 [0,1.36137)
 [0,1.36139)
 [0,1.36139)
 [0,1.36141)
 [0,1.36142)
 [0,1.36162)
 [0,1.36183)
 [0,1.36185)
 [0,1.36186)
 [0,1.3619)
 [0,1.36194)
 [0,1.36196)
 [0,1.362)
 [0,1.36202)
 [0,1.36202)
 [0,1.36211)
 [0,1.36213)
 [0,1.36215)
 [0,1.36217)
 [0,1.36218)
 [0,1.36226)
 [0,1.36242)
 [0,1.36242)
 [0,1.36248)
 [0,1.36248)
 [0,1.36256)
 [0,1.36257)
 [0,1.36263)
 [0,1.36266)
 [0,1.36267)
 [0,1.36281)
 [0,1.36285)
 [0,1.36288)
 [0,1.36302)
 [0,1.36304)
 [0,1.36315)
 [0,1.36315)
 [0,1.36316)
 [0,1.36322)
 [0,1.36331)
 [0,1.36341)
 [0,1.36343)
 [0,1.36346)
 [0,1.36355)
 [0,1.36356)
 [0,1.36366)
 [0,1.36378)
 [0,1.36381)
 [0,1.36383)
 [0,1.36384)
 [0,1.36386)
 [0,1.36398)
 [0,1.364)
 [0,1.36407)
 [0,1.36409)
 [0,1.36413)
 [0,1.36426)
 [0,1.36432)
 [0,1.36432)
 [0,1.36438)
 [0,1.36448)
 [0,1.36452)
 [0,1.36452)
 [0,1.36457)
 [0,1.36468)
 [0,1.36469)
 [0,1.3647)
 [0,1.36473)
 [0,1.36474)
 [0,1.36482)
 [0,1.36483)
 [0,1.36488)
 [0,1.36494)
 [0,1.36494)
 [0,1.36496)
 [0,1.36504)
 [0,1.36508)
 [0,1.36526)
 [0,1.36528)
 [0,1.36537)
 [0,1.36537)
 [0,1.36539)
 [0,1.3654)
 [0,1.3654)
 [0,1.36548)
 [0,1.36549)
 [0,1.36552)
 [0,1.36564)
 [0,1.36577)
 [0,1.36577)
 [0,1.36579)
 [0,1.36582)
 [0,1.36584)
 [0,1.3659)
 [0,1.36592)
 [0,1.36592)
 [0,1.36593)
 [0,1.36593)
 [0,1.36596)
 [0,1.36603)
 [0,1.36604)
 [0,1.36606)
 [0,1.36611)
 [0,1.36623)
 [0,1.36623)
 [0,1.36628)
 [0,1.36632)
 [0,1.36635)
 [0,1.36635)
 [0,1.36636)
 [0,1.36649)
 [0,1.36649)
 [0,1.36653)
 [0,1.36657)
 [0,1.36659)
 [0,1.3666)
 [0,1.36666)
 [0,1.36679)
 [0,1.36684)
 [0,1.3669)
 [0,1.36691)
 [0,1.36699)
 [0,1.36704)
 [0,1.36706)
 [0,1.36712)
 [0,1.36716)
 [0,1.36717)
 [0,1.36721)
 [0,1.36732)
 [0,1.36735)
 [0,1.36741)
 [0,1.36744)
 [0,1.36747)
 [0,1.36752)
 [0,1.36753)
 [0,1.3676)
 [0,1.36767)
 [0,1.36768)
 [0,1.3677)
 [0,1.36771)
 [0,1.36774)
 [0,1.36779)
 [0,1.36786)
 [0,1.36799)
 [0,1.36808)
 [0,1.3681)
 [0,1.3681)
 [0,1.36813)
 [0,1.36813)
 [0,1.36816)
 [0,1.36818)
 [0,1.3682)
 [0,1.36823)
 [0,1.36829)
 [0,1.36831)
 [0,1.36832)
 [0,1.3684)
 [0,1.36845)
 [0,1.3685)
 [0,1.36861)
 [0,1.36864)
 [0,1.36868)
 [0,1.36868)
 [0,1.36874)
 [0,1.36877)
 [0,1.3688)
 [0,1.36883)
 [0,1.36886)
 [0,1.36887)
 [0,1.3689)
 [0,1.36891)
 [0,1.36895)
 [0,1.36898)
 [0,1.36902)
 [0,1.36909)
 [0,1.3692)
 [0,1.36924)
 [0,1.36933)
 [0,1.36934)
 [0,1.3694)
 [0,1.36944)
 [0,1.36945)
 [0,1.36947)
 [0,1.3695)
 [0,1.36958)
 [0,1.36966)
 [0,1.36972)
 [0,1.36972)
 [0,1.36983)
 [0,1.36989)
 [0,1.36998)
 [0,1.37)
 [0,1.37004)
 [0,1.37009)
 [0,1.37011)
 [0,1.37016)
 [0,1.37017)
 [0,1.37018)
 [0,1.37019)
 [0,1.37023)
 [0,1.37037)
 [0,1.37038)
 [0,1.37042)
 [0,1.3705)
 [0,1.37055)
 [0,1.37059)
 [0,1.37064)
 [0,1.37067)
 [0,1.3707)
 [0,1.37072)
 [0,1.37082)
 [0,1.37086)
 [0,1.37097)
 [0,1.37097)
 [0,1.37098)
 [0,1.37099)
 [0,1.371)
 [0,1.37105)
 [0,1.37108)
 [0,1.37116)
 [0,1.37116)
 [0,1.37117)
 [0,1.37122)
 [0,1.37126)
 [0,1.37132)
 [0,1.37138)
 [0,1.37145)
 [0,1.37146)
 [0,1.37148)
 [0,1.37152)
 [0,1.37154)
 [0,1.37154)
 [0,1.3716)
 [0,1.3716)
 [0,1.37166)
 [0,1.37167)
 [0,1.37175)
 [0,1.37176)
 [0,1.37183)
 [0,1.37187)
 [0,1.37191)
 [0,1.37197)
 [0,1.37199)
 [0,1.372)
 [0,1.37205)
 [0,1.37206)
 [0,1.37211)
 [0,1.37218)
 [0,1.3723)
 [0,1.3723)
